name,rating,comment,createdAt,_id,product_id,user_id,is_positive
rgw528,3,dfhdfhjfgjghjfshdfhdfhdfhdfhdf,,314,4,4,0
kkg1586,3,ㅇㄴㅇ나아앙cyocyyictiitcyyocyo u,,315,4,5,0
jht310,3,잘묵을게영,,316,4,1,0
lkq1257,3,잘묵을게영,,317,4,2,0
rwf260,3,잘먹엇어요,,318,4,3,0
rgw528,3,괜찮네요,,319,4,4,0
kkg1586,3,좋아요,,320,4,5,0
jht310,3,맛나요,,321,4,1,0
lkq1257,3,조아요,,322,4,2,0
rwf260,3,좋아요,,323,4,3,0
rgw528,3,좋아요,,324,4,4,0
kkg1586,3,좋아요,,325,4,5,0
jht310,3,좋아요,,326,4,1,0
lkq1257,3,Djjdcjicjdjfovjejdhjcififj,,327,4,2,0
rwf260,3,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,,328,4,3,0
rgw528,5,개인적으로 동서의 맥심이 사무실에서는 짱이지만약간은 물리는 느낌이 있을때는아메리카노가 짱입니다사무실에서 깔끔하게 먹기 좋습니다가격도 다른 곳보다 젤 저렴한게 장점입니다2+1이기 때문에 한달동안 먹기에는 딱입니다유통기한도 2021년까지 길긴 하지만그전에 소비되기 때문에 문제가 없습니다어제 오후 늦게 주문했는데오전에 배달해 줘서토요일에 나와서 한잔 먹으면서 일하고 있습니다완전 강추입니다,,329,4,4,0
kkg1586,5,최근에 계속 라이트로 먹었는데 사은품 때문에 마일드로 시켰어요~예전 행사 때 두개 구입해서 받았는데 너무 좋아서 직원과 공유하려고 이번에도 구입!!너무 좋아하네요.맛은 말해 뭐해~ 유통기한도 23년7월로 아주 넉넉합니다.어짜피 회사에서 먹을꺼라 금방 없어져요.이번에 사은품 때문에 100개짜리 샀으니 더 금방 먹겠네요.항상 빠른 배송 감사합니다.보통 오전에 시키면 다음날 도착하는거 같아요!,,330,4,5,0
jht311,5,"ㅡ 배송 ; 항상 태풍몰에서 구입했었는데 그때마다 퀵~배송으로 주문 후 1~2일 정도에 도착했었어요. 그런데 이번에는 판매자 확인부터 늦게 이뤄졌고, 도착도 늦어졌어요. 아마도 주문량이 많았나...하는 생각에 급하지 않아서 기다렸더니 도착했네요.ㅡ 상품 ; 헉~ 카누 패들이 있는 제품이라서 ok캐쉬백이 없다는 것을 미쳐 확인 못했어요. 하지만 맛과 포장 상태 모~두 좋네요.(^^* 패들은 그냥 넘기지 않고 카누앱 다운받아서 타올로 교환했어요~!ㅡ 유통기한 ; 2022년 8월 구입했는데, 2023년까지 유통기한이 길어요. 유통기한이 길어도 그 기간 되기도 전에 모두 소진하기에 의미는 없지만~ ㅋ",,331,4,1,0
lkq1258,5,가격좋고 상품좋고 배송좋고가격은 11일날 skt할인과 포인트로 저렴하게상품은 다른 커피들보다는 알갱이로 되어있고 구수하고배송은 다른업체보다는 이곳 태풍몰이 빠른편입니다.아버지가 믹스만 드시길래 카누를 드시게 해드리곤 아메에 푹빠지셨는데 다른제품은 싫다하시네요ㅋ하지만 믹스커피도 계속 드시고 있다는 ㅋㅋㅋㅋㅋ그리하여 저희집은 맥심모카골드와 카누를 둘다 구매하게 되었어요 ㅋㅋㅋ,,332,4,2,0
rwf261,5,카누 다크 아니면 루카스를 애용하는데~ 이 가을 카누의 진한 다크가 어울릴듯하여 구매했어요. 태풍몰에서 구매하면 배송은 걱정없어요. 진짜 빨라요. 구매하자마자 즉시 판매자가 확인해서 발송하는거 같아요. 그만큼 빨라요~(^^ㅋ할인하는 성품이어서 그런지 캐쉬백은 없어요. 캐쉬백 대신 그만큼 할인 받았으니 좋네요~(^^!!,,333,4,3,0
rgw529,5,두번째 구매예요 어디를 비교해도 가장 저렴하게 카누를 맛볼 수 있는 곳이예요 카누는 원래 가장 애정하는 커피라서 두말할것 없이 맛있구요 유통기한도 23년 6월이니 넉넉하네요 근데 박스에 온라인용이라고 따로 적혀있는걸 보니 오프라인과 무슨 차이가 있는건지 급궁금해지네요 암튼 맛있는 커피를 좋은 가격에 사서 아주 맘에 드네요~ 또 사러올게요 많이 파세요~~,,334,4,4,0
kkg1587,5,카누 패들 적립 상품이라 구입했어요커트러리는 캠핑갈때 쓰려구요t멤버십 할인도 받고 카드 할인도 되서정말 저렴하게 잘 산것같아요오늘 마트가서 가격확인하니 하나 가격에 4000원 더 내고 두 세트 받은거에요저렴한 가격에 좋은 상품 주셔서 감사합니다 ;),,335,4,5,0
jht311,5,11일 할인으로미니다크120×2 240개무료배송 29700원에 구매했습니다매번구비해두는데 저렴히잘샀어요불필요한 사은품 없이 커피 추가구성이 더 더 좋네요,,336,4,1,0
lkq1258,5,카누 떨어지기전에 매번 재주문하면서 먹고 있어요 ㅋㅋㅋ카페 안가고 집에서 카누로 아아도 만들어 먹고가끔 따아도 먹고 만족 만족,,337,4,2,0
rwf261,5,태풍몰은 항상 배송이 빨라요늦어봐야 하루이틀 차이라서 커피 다 떨어져서 급할 데 주문해도 금방 와요파손제품이 잘못 와서 문의드렸는데 바로 접수해주셔서 이번주안에 상품 보내고 새상품도 받았네요맛있고 달콤해서 잘 산 것 같아요,,338,4,3,0
rgw529,5,"카누 시그니쳐다크,로스트 점알 맛있고 향도 좋고 맘에 듭니다.^^가격도 착하고 사은품 롱 스탠머그컵과 추가 사은품도 너--무 좋아요여태 믹스커피만 먹었는데 이 번에 바꿔 볼까하고 이 제품 선택했는데 잘 한 것 같아요강추합니다^^",,339,4,4,0
kkg1587,5,"커피는 항상 태풍몰에서 주문하게 되네요. 가격행사도 많이하고, 배송도 빠른데 또 배송오류 한번도 없이 주문한대로 배송오고요. 유통기한은 내년 6월로 11개월 남짓 남았네요. 2-3달이면 다 먹어서 큰 의미는 없어요..",,340,4,5,0
jht311,5,8월9일 주문11일 목요일 도착입니다티멤버쉽 할인받아3만원에 두세트카누롱스텐머그 사은품보다 맘에 드는 건따로 보내주신 컵과 직사각접시입니다^^지금 쓰고 있는데너무 잘써서 이것땜에 내일 아침한번 더 구매 예정입니다~^^,,341,4,1,0
lkq1258,5,카누가 제일 무난해서다른 제품 샀다가 또 다시 카누로 구입하게 됩니다.정수기 정수모드에서 녹이고 얼음 동동진짜 편해요.이번에는 패들 포인트 점수가 있던데요건 패쓰^^2개 쟁여놓으니 든든해요.,,342,4,2,0
rwf261,5,굿즈도 교환 신청하고 머그컵도 꽤 쓸만해서 좋아요~~ 시그니처는 처음 구입했는데 아직 맛을 못보고 리뷰부터 남기네요~~^^ 카누회원가입까지 해버렸내요~~,,343,4,3,0
rgw529,5,7월31일 주문8월2일 화요일 도착배송 엄청 빠르네요주문한 날 밤에 벌써 배송준비중 뜨더라구요패들적립위해서 7월막날 고민하며 주문했는데8월보다 저렴하게 잘샀어요3만원 조금 넘었어요커트러리세트 증정100t 두세트유통기한 2023.7.13,,344,4,4,0
kkg1587,5,카누 미니 마일드 아이스커피 타서 잘마시고 있어요 재구매 하면서 할인행사 해서 두개 구매했고요 텀블러까지 사은품 주셔서 더 좋아요 잘마시고 또 재구매 할께요 감사합니다,,345,4,5,0
jht311,5,항상 먹던 건데 세일을 많이 하길래 미리 샀어요 커피 중에 제일 괜찮은 것 같애요 가격도 쿠폰 써서 할인 많이 받았구요 배송은 삼일 정도 걸렸어요 따로 택배 박스 없이 와서 조금 놀랬는데 열어보니까 그 안에 따로 박스가 분리 포장돼서 괜찮은 거 같애요,,346,4,1,0
lkq1258,5,한달동안 카누 5개 샀네ㅋㅋ패들이 뭐라고 일년치카누 미리 삼2개씩 묶여있어서 글킨한데 삼만원이상 삼천원할인쿠폰도 되서오프라인보다 훨저렴한거 같음,,347,4,2,0
rwf261,5,카누 마일드로스트만 먹다가 이번엔 다크로 구입해봤는데 커피향도 진하고 마일드보다 나은것같아요유통기한도 넉넉하고배송빠르게 잘받았습니다,,348,4,3,0
rgw529,5,동서식품 블랙커피는 무조건 카누죠.처음엔 마일드로 주문해 먹었는데 다크로스트가 풍미도 훨씬 깊고 좋아서 항상 이걸로 즐기고 있어요. 사은품도 잘 받았습니다.^^,,349,4,4,0
kkg1587,5,커피는 역시 카누! 평소에 좋아하는 커피인데 싸게 사서 너무나 좋습니다.유통기한은 2022.12.22 까지로 올해 말까지라서 길어요ㅎㅎ,,350,4,5,0
jht312,5,패들포인트때문에 구매했어요~~ㅋㅋ즈히집은 카누만 먹어서 겸사겸사 좋으네요~^^유통기한도 길고~~밖에 사먹는 커피가격도 비싸니집에서 카누로~~,,351,4,1,0
lkq1259,5,"유통기한 2022년 3월 8일까지 입니다.240T 쿠폰, 십일절 할인받아서 29,610원에 구매했습니다!좋아요!",,352,4,2,0
rwf262,5,커피하면 카누 이제는 카누가 대세에요 어디에 가더라도 카누를 사람들이 즐겨 마셔요 여름 행사로 저렴하개 구입했어요 캠핑 커트러리 세트도 주셨네요,,353,4,3,0
rgw530,5,카누를 다양하게 즐기고 잇어요생수병에 흔들어도 잘 녹아 물 처럼 마시고우유에타서 시니얼 넣고 먹음 한끼 식사도 되네요또 구매할께요~~^^,,354,4,4,0
kkg1588,5,패들포인트깨문에 구입했는데 패들포인트로 상품을 고를수가 읍네요 1초 품절이라 ㅠ 커피는 항상 마시는 제품입니다.,,355,4,5,0
jht312,5,배송 완전빠르고 텀블러사은품 좋네요십일절 쿠폰적용해서 저렴하게 구매했네요루카스가 저렴해서 구매할까했는데 카누가 좀더맛나는거같아서..,,356,4,1,0
lkq1259,5,늘 먹는 커피입니다. 인스턴트 커피 중에선 최고인 듯해요. 라떼 만들어 먹기도 좋아요. 유통기한 ..22년1월까지라 그리 길진 않아요.,,357,4,2,0
rwf262,5,다크로스트 여기서만 주문해요증정품이 이번엔 색상이쁘게 마음에 드네요두개다 같은색상인게 아쉬워요,,358,4,3,0
rgw530,5,항상 마시는 카누 할인 쿠폰있을때 구매해둡니다.커피향이 진하고 맛있어요.,,359,4,4,0
kkg1588,5,역시 맥심 커피하면 아메리카노 카누죠. 배송도 빠르고 유동기한도 길고 넘 좋아요. 아메리카노 커피 찾으시는 분들께 맥심 카누 강추합니다.,,360,4,5,0
jht312,5,상자포장없이 와서 쫌 그렇긴한데 다행히 파손없이 잘 받았어요 쿠폰 사용해서 개당 100원정도로 저렴하고 유통기한도 2022년 2월로 길어서 좋아요,,361,4,1,0
lkq1259,5,하루하나~ 필수로먹네요.향도좋고 조금씩 포장되있어 먹기도 편해요.여름엔 큰텀블러에 두개넣고 얼음 많이 넣고 마시면 넘 맛나요,,362,4,2,0
rwf262,5,좋아요따뜻하게 마셔도 맛나고시원하게 마셔도 잘녹고 맛나요유통기한 길고 배송도 빠릅니다,,363,4,3,0
rgw530,5,커피는 많이 즐기진 않고 간혹 먹어요맛은 무난한거 같아요유통기한 길어요배송도 빠르고 가격도 젤 저렴한거 같아요,,364,4,4,0
kkg1588,5,엄마가 좋아하는 커피라서 떨어지기전에 또 주문합니다!! 믹스만 드시다가 3년전부터 카누에 빠지셔서 믹스를 끊으셨어요ㅎㅎ,,365,4,5,0
jht312,5,좋아하는 맛이라 자주 구매해요. 유통기한도 22년 3월까지라 길고 사은품도 카누 20개짜리로 와서 더좋네요.,,366,4,1,0
lkq1259,5,"11일에 구매해서 15일에 받았으나, 주말이었던 점을 감안하면 빠르게 받았습니다.카누 다크 유통기한은 22.01.20 이고 생각보다 유통기한이 긴 편이라 만족합니다.",,367,4,2,0
rwf262,5,유통기한 22년 9월 2일까지 네요 항상 카누에 우유타서 먹는데 맛나고 좋아요 커피맛이 진해서 항상 카누만 찾네요,,368,4,3,0
rgw530,5,텀블러가 포함된걸로 살까 고민하다가커피를 20잔 더 택했어요 ㅎㅎ포장 심플 배송 빠름!좋아요!!,,369,4,4,0
kkg1588,5,늘 마시는 카누다크미니240개 십일절 쿠폰 및 t멤버쉽 할인으로 좋은가격에 구입했네요이번에 배송 완전 빠르네요^^ 11일 주문 12일 수령(유통기한22.8.25),,370,4,5,0
jht313,5,한달에 한번 사무실에 카누하고있습니다 여름이라 드런지 얼음이랑 타려니 두세개 더 넣어 먹으니 짤리 없어지는 느낌이예요,,371,4,1,0
lkq1260,5,항상 먹는 제품이에요유통기한도 길고 저렴하게 잘 샀네요사은품으로 온 텀블러도 이뻐요,,372,4,2,0
rwf263,5,배송이번엔 조금걸렸지만 다른곳보다 저렴해서 좋아요유통기한 내년6월까지라 길어서좋아요 쟁겨두고 마시기좋아요,,373,4,3,0
rgw531,5,배송빨리와서 좋아요카누다크아메리카노 두개씩마시면 딱좋아요유통기한도길고 오래두고먹을수있어 좋아요,,374,4,4,0
kkg1589,5,커피가 똑떨어졌는데 마침 빠른배송해주셔서 한잔 바로했네요새로나거 주문해서마셔봤는데 많이 부드러운거같아요더 많이 마실거같네요,,375,4,5,0
jht313,5,배송하루만에 와서 빨라좋아요 유통기한 내년7월까지라 넉넉해서좋고 카누다크아메리카노 아아로마시는것도 맛있어요,,376,4,1,0
lkq1260,5,항상 쟁여놓고 먹는 카누라 두박스 구매했어요. 사은품없이 개수 많은걸 선호해서 잘 산것 같아요ㅎㅎ,,377,4,2,0
rwf263,5,늘 먹는 카누는 믿고 사먹죠 우통기한도 길고 배송도 엄청 빨리 왓어요 포인트 적립 이벤트도 있어서 좋네요,,378,4,3,0
rgw531,5,T멤버십할인과 카드할인까지 더해서 싸게 구입했어요커피는 역시 동서식품이죠,,379,4,4,0
kkg1589,5,유통기한도 길고 맛도 만족합니다 사실 따뜻한 건 별로고 시원하게 마시면 맛있어요 많이 파세요,,380,4,5,0
jht313,5,카누다크로스트 3개씩 아아로먹는데 맛있어요배송빨라서 좋아요 유통기한많이 넉넉하고 좋아요,,381,4,1,0
lkq1260,5,오랫만에 다크로 주문했는데저의 입맛은 로스트가 더 잘맛네요~~신랑은 다크저는 로스트~^^유통기한은 걱정없네요~~~,,382,4,2,0
rwf263,5,회사에서 사마시는 제품입니다. 유통기한도 길고 좋아요. 가격이 조금 저렴하면 좋을 것 같아요,,383,4,3,0
rgw531,5,늘 먹는 카누여서 맛은 최고구요~사은품 커트러리세트 고퀄이에요 맘에 쏙들어요,,384,4,4,0
kkg1589,5,항상 주문해서 먹는 커피입니다. 유통기한도 길고배송도 빠르네요. 쿠폰사용해서 저렴하게 구매했습니다.,,385,4,5,0
jht313,5,ㅜㅜ배송겁나빠른데오늘 기존가격보다 8천원이나 할인하네요.유통기한만 더 길면 막 쟁여두고 싶어요,,386,4,1,0
lkq1260,5,카누는 항상 집에서 타먹는거라 오프라인보다저렴하니 두박스 쟁였지요카누가 맛은 제일 좋은것 같아요,,387,4,2,0
rwf263,5,아이스커피나 라떼 만들어 먹을때 항상 카누가 필요해요~ 유통기한이 많이 길지는 않아요~,,388,4,3,0
rgw531,5,카누 맛있어요. 유통기한도 길고 좋아요. 텀블러 사은품 없는 제품도 있었음 좋겠어요.,,389,4,4,0
kkg1589,5,딴사이트보다저렴하게잘샀어요무배라더좋고카누커피맛있어요강추합니다또재구매할듯,,390,4,5,0
jht314,5,할인해서 좋은가격에 구입했어요 간편하게 찬물에도 잘 녹아서 아이스 아메리카노로 즐겨마셔요,,391,4,1,0
lkq1261,5,텀블러가 2개나 왔네요커피맛은 다크보단 좀 연한 맛이예요텀블러가 350ml용량으로 깔끔하고 귀엽네요,,392,4,2,0
rwf264,5,카누 미니 마일드가 제일 맛있어요좋은 가격에 마니 나오게 해주세용~~~카누는 재놓아야됨ㅠㅠ,,393,4,3,0
rgw532,5,배송 다음날 도착빨라서 좋아요플랫텀블러로 주문했는데 원터치텀블러가 왔네요 그래도 쿠폰적용 저렴하게 구입했어요,,394,4,4,0
kkg1590,5,역시 집에서 기계 없이 먹을 수 있는 커피 중 최고는 카누에요!! 아메리카노 라떼 다 맛있어요,,395,4,5,0
jht314,5,자주 구입하는 제품이에요배송도 빠르고 찌그러지거나 부서진 데도 없네요,,396,4,1,0
lkq1261,5,사은품 없는 대신 20개 더 들었네요. 비도 많이 오는데 이틀만에 도착했네요. 역시 배송도 빨라서 좋네요.^^,,397,4,2,0
rwf264,5,남편이 회사에서 늘 마시는커피..유통기한도 길고 배송도 빠르고맘에듭니다~~~,,398,4,3,0
rgw532,5,1번 구매했습니다.여기가 젤 저렴한 듯요.배송 빨라서 좋아요~유통기한은 23.6월까지네요.,,399,4,4,0
kkg1590,5,십일절이라 대용량으로 주문해봤는데 배송도 엄청빠르고 유통기한도 넉넉했어요,,400,4,5,0
jht314,5,유통기한 긴거로 보내주셔서 감사합니다.패들 땜에 구입했는데 카누 언제 다 먹죠? ㅋㅋ,,401,4,1,0
lkq1261,5,맛도 깔끔하고 갯수도 넉넉해서 자주 삽니다. 유통기한도 길고 좋네요~^^,,402,4,2,0
rwf264,5,카누 부드럽고 맛있어요 개인적으론 마일드보다 다크가 향도 진하고 맛도 더 진해서 좋아요,,403,4,3,0
rgw532,5,유통기한 길어서 좋네요잘먹을게요저렴하게 산 것 같아 좋아요,,404,4,4,0
kkg1590,5,아메리카노는 카누를 못따라가죠아이스도 핫도다 카누가 맛있어요^^세일해서 싸게 샀네요,,405,4,5,0
jht314,5,배송은 항상 빠르네요.유통기한도 길고요패들로 의자도 교환하고 넘 좋으네요,,406,4,1,0
lkq1261,5,항상 구매하는제품이에요카누야 뭐 말할게없죠 좋아요,,407,4,2,0
rwf264,5,패들 때문에 구입했는데요.다시 구매하려고 보니 120개짜리는 패들 상품이 아니네요 ㅠ.ㅠ다시 입고해 주세요~,,408,4,3,0
rgw532,5,쿠폰써서 저렴하게 잘 구매했습니다같이온 상품도너무 좋아요^^,,409,4,4,0
kkg1590,5,유통기한 2023.7.211년가량 남았네요^^커트러리세트도 좋아보여요^^잘 사용할 듯~,,410,4,5,0
jht315,5,두달연속구입상당히 만족하구요싸구려 이천원짜리커피 보다 카누두개타서얼음넣어 먹는게 더 낫더라구요카누는 언제나 강추,,411,4,1,0
lkq1262,5,잘받았습니다. 착한가격에 좋은제품 구입하네요. 많이 파시고 계속 착한가격 부탁드립니다 많이파세요,,412,4,2,0
rwf265,5,"사은품으로 온 원터치텀블러 색상이 다르게와서 좋아요 유통기한은 2023년 6월, 7월 이렇게 되어있어요",,413,4,3,0
rgw533,5,유통기한도 길고 항상 이 제품으로 구입해서 사먹습니다 오케이 캐쉬백도 적립하고 보너스 받은 기분이네요,,414,4,4,0
kkg1591,5,카누만 먹는데 여기가 저렴해서 여기서만 구매합니다.빠른 배송 감사합니다. 잘먹겠습니다.,,415,4,5,0
jht315,5,사무실에 늘 구매하는 카누 이번에는 패들 때문에 계속 구매하고 있어요.맛은 역시 맛나요,,416,4,1,0
lkq1262,5,늘 먹던 카누..ㅎ 근데 이번에 먹을 때 무슨 검은색 이물질이 나왔어요.. 뭐지 ㅠ,,417,4,2,0
rwf265,5,착한가격으로저렴하게구입했어요...덤으로텀블러도주시고넘좋아용...,,418,4,3,0
rgw533,5,카누는 맛이 깔끔해서 자주 마셔요.. 세일 기간에 저렴하게 구입해서 만족합니다,,419,4,4,0
kkg1591,5,배송빠르고 할인율 좋아서 구입했어요곧 더워지면 아이스커피로 마실려고 해요,,420,4,5,0
jht315,5,유통기간이 12월까지입니다. 240개니 하루에 하나씩 부지런히 먹어야겠네요~ 저렴하게 잘 구매했습니다!,,421,4,1,0
lkq1262,5,유통기한은 23년7월까지입니다커트러리세트가 들어있어 맘에 듭니다.가격도 저렴하네요,,422,4,2,0
rwf265,5,배송도 빠르고 역시 카누가 최고에요 맛도 맛있고 누구나 좋인하는맛,,423,4,3,0
rgw533,5,찬물에도.잘 녹아요 이것만.먹어요저렴하게.잘.샀어요 만족합니다,,424,4,4,0
kkg1591,5,240개 저렴하게구입.한개당137원. T맴버쉽포인트사용.배송빠릅니다.택배기사님 감사합니다.,,425,4,5,0
jht315,5,딜떠서 저렴하게 구매했어요~~텀블러 색깔을 다르게 보내주셨음 좋았을텐데요,,426,4,1,0
lkq1262,5,유통기한은 1년 조금 안되구요..가격은 이거저거 할인받으니 여기가 젤 저렴했어요,,427,4,2,0
rwf265,5,항상 먹던거라 다시 구매했어요사은품 퀄리티 쓸만하네요,,428,4,3,0
rgw533,5,커피값오르기전에 구매했어요 사은품까지 마음에 들어요,,429,4,4,0
kkg1591,5,항상 먹는 제품이에요 떨어지지 않게 구매중입니다 유통기한 넉넉하고 맛있어요,,430,4,5,0
jht316,5,배송빠르고 유통기한도 22년 8월까지로 길어요~ 싸게 잘 구매했습니다~,,431,4,1,0
lkq1263,5,카누 미니다크 대용량을 사놓으면 일년내내 커피 걱정없이 마실수있어 좋아요,,432,4,2,0
rwf266,5,배송 빠르고 맛있어요. 대용량 카누가 있었으면 좋겠어요. 회사에서 먹기에는 비쌈,,433,4,3,0
rgw534,5,할인된가격으로 구매했어요 애용하는 상품으로 간편하게 커피를 즐길수있어 좋아요,,434,4,4,0
kkg1592,5,유통기한이 2022.01.03. 까지로 넉넉합니다. 할인 적용해서 엄청 저렴하게 샀어요. 만족합니다.,,435,4,5,0
jht316,5,빠른배송!!유통기한도 길구요~하지만 똑같은 사은품은 넘 아쉬워요.ㅠㅠ,,436,4,1,0
lkq1263,5,빠른배송 저렴한가격 꼼꼼한 포장 감사합니다커피 잘마시겠습니다,,437,4,2,0
rwf266,5,스위트아메리카노 넘 맛있어요 가격도 할인할때 사서 만족해요,,438,4,3,0
rgw534,5,세일하길래 좋은가격에 구입했어요!대용량이라 두고두고 먹겠네요,,439,4,4,0
kkg1592,5,꾸준히 먹는제품이에요 맛도젤낫고 아이스로마셔도 좋아요 사은품도잘받았어요,,440,4,5,0
jht316,5,너무 배송이 빠르고 유통기한도 길어서 너무 만족해요 매번 재구입하네요~!,,441,4,1,0
lkq1263,5,할인도 받고~ 패들포인트도 받고~잘 구매했습니다,,442,4,2,0
rwf266,5,너무 배송이 빠르고 유통기한도 길어서 너무 만족해요 매번 재구입하네요@@,,443,4,3,0
rgw534,5,저렴한 가격으로 구매했어요. 원터치 텀블러는 아이들 가방에 넣어주려구요.,,444,4,4,0
kkg1592,5,바닐라 라떼 맛있어요 샘플라떼도 감사해요 텀플러 중복색아니라 좋네요,,445,4,5,0
jht316,5,감사합니다. 정말 잘 받았습니다. 항상좋은일만 가득하시고 사업 번창 하시기를 진심으로 바라겠습니다,,446,4,1,0
lkq1263,5,맛있어서 떨어지기전에 쟁여놔요 이것저것 먹어봤지만 가격대비 이만한게 없네요,,447,4,2,0
rwf266,5,한동안 냉장 아메리카노만 마셨는데 오랜만에 카누 마시니 여전히 맛 좋네요.,,448,4,3,0
rgw534,5,맛있습니다 유통기한도 길고 배송도 빠르게 잘 왔어요 최고 예요,,449,4,4,0
kkg1592,5,카누 마일드로스트 늘 구매해서 먹고있어요저렴하게 구매 잘했어요,,450,4,5,0
jht317,5,유통기한 길어요. 카누 마일드보다는 다크가 훨씬 향도 좋고 맛있어요,,451,4,1,0
lkq1264,5,쿠폰써서 저렴하게 잘 구매했습니다 감사합니다,,452,4,2,0
rwf267,5,사은품도 맘에들고. 카누 맛은 말할필요없죠.잘마실게요.,,453,4,3,0
rgw535,5,완전만족합니다 수고하세요 마니 ㅏ세요 맛나요 다음에 또 주문？께요,,454,4,4,0
kkg1593,5,택배도 빠르고 유통기한도 길고 언제나 만족하는 곳입니다~^^,,455,4,5,0
jht317,5,디카페인만먹다가 이번에는 다크시켜봤어요~~카누커피 좋아요^^,,456,4,1,0
lkq1264,5,잘마시고 있습니다. 불랙은 카누만 마십니다,,457,4,2,0
rwf267,5,어쩔땐 배송이 삼일째오는데 오늘은 주문하고 이틀째 와서 넘 좋았습니다 !!,,458,4,3,0
rgw535,5,빠른배송 저렴한가격 꼼꼼한 포장 감사합니다커피 잘마시겠습니다,,459,4,4,0
kkg1593,5,엄청 빨리왔고요. 유통기한 깁니다. 전 마일드가 맛이 더 좋아요.,,460,4,5,0
jht317,5,배송도 빠르고 포장도 깔끔하게 왔어요 유통기한도 길고 좋아요,,461,4,1,0
lkq1264,5,대략유통기한까지 1년 남아 길고..배송도 빠르고.. 잘 먹겠습니다..ㅎ,,462,4,2,0
rwf267,5,주문한지 얼미 안되었는데 배송이 빠르게 오고 제품 문제 없습니다,,463,4,3,0
rgw535,5,싸게 잘구매한것 같아요항상 사는 제품입니다쿠폰먹이니 정말 싸네여,,464,4,4,0
kkg1593,5,유통기한 22년 6월로 길고 카드할인 추가적용해서 저렴하게 샀어요,,465,4,5,0
jht317,5,이디야먹다 다시 카누로 오니 진하고 맛있어요세일해서 잘샀어요,,466,4,1,0
lkq1264,5,150개입 21000원에 구입했어요매일마시는거라 많이 사두니 좋아요,,467,4,2,0
rwf267,5,저렴하게 잘샀습니다다음에 또 이용할게요,,468,4,3,0
rgw535,5,22일 월요일 주문그담날 화요일 도착배송빨라요유통기한 2023.7.27,,469,4,4,0
kkg1593,5,항상 즐겨먹는 카누.. 가격도 11번가가 젤 착해요,,470,4,5,0
jht318,5,여기서만 사요 배송 빠르고 좋아서요 다먹음 또 살께요,,471,4,1,0
lkq1265,5,좋은 제품 빠른 배송으로 잘 받았습니다. 계속 재구매하는 제품 입니다,,472,4,2,0
rwf268,5,카누 다크로스트 유통기간도 길고 배송도 너무 빨라서 좋아요,,473,4,3,0
rgw536,5,배송 빠르고 할인되서 좋네요 잘샀어요 다 떨어지면 재구입할께요 좋아요,,474,4,4,0
kkg1594,5,늘 먹는 다느로스트 카누가 제일 맛있어요~!!어딜가나 카누,,475,4,5,0
jht318,5,잘 먹고 있어요커피는 카누가 최고지요!,,476,4,1,0
lkq1265,5,카누가 젤로 맛있어요 ㅋㅋㅋ할인받아 저렴하게 구매했어요,,477,4,2,0
rwf268,5,계속 마시고 있는데 간편하고 좋아요여기가 젤루 저렴하네요,,478,4,3,0
rgw536,5,카누만 즐겨서 구매합니다깔끔한맛이예요,,479,4,4,0
kkg1594,5,돌고돌아 다시 카누로 역시 카누맛이젤좋아요,,480,4,5,0
jht318,5,두개시켰는데두개다분홍색으로왔네요잘쓸게요저렴히잘산것같아요,,481,4,1,0
lkq1265,5,여름엔 찬물에도 잘녹는 아이스가 제일 좋아요.,,482,4,2,0
rwf268,5,이번 세일로 싸게 샀어요. 많이 파세요. 여름엔 아니스아메로.,,483,4,3,0
rgw536,5,아쉬운건 배송이 오전에 시키면 다음날 왔으면 좋겠어요,,484,4,4,0
kkg1594,5,롱스탠머그 캠핑때 쓰기에 딱이에요 굿,,485,4,5,0
jht318,5,가격이 타사이트보다 저렴하게 구매해서좋습니다,,486,4,1,0
lkq1265,5,맘에 들어요! 배송도 빨라요! 추천합니당~! 너무 맘에들어요!,,487,4,2,0
rwf268,5,11데이 행사로 할인 많이 받아서구입 하니 좋네요,,488,4,3,0
rgw536,5,패들때문에이렇게구입하게되네요 찬물에잘안녹아요.,,489,4,4,0
kkg1594,5,맛있어요 카누 디자인도 좋고 탑이에요,,490,4,5,0
jht319,5,여름은 가벼운 좋은것같아서 또구매해요,,491,4,1,0
lkq1266,5,텀블러가똑같은색으로2개에요~생각보다작아요~,,492,4,2,0
rwf269,5,포장상태도좋고 유통기한도 길어요,,493,4,3,0
rgw537,5,배송 빠르고 저렴하고 맛있어요 ㅋㅋㅋ,,494,4,4,0
kkg1595,5,요거 커피 자주 구매합니다 좋아요 맛있어요,,495,4,5,0
jht319,5,사무실에 항상 채워놓고 마셔요. 텀블러도 잘쓸게요,,496,4,1,0
lkq1266,5,아주 찐하고 맛있습니다. 상품좋아요.,,497,4,2,0
rwf269,5,저렴하게 잘삿네요보온병도 녀무조아요,,498,4,3,0
rgw537,5,사은품 보고 고민하는데 원터치 텀블러 괜찮아요,,499,4,4,0
kkg1595,5,다크로스트 사봤는데 진하고 맛나요,,500,4,5,0
jht319,5,항상이용해요. 맛있게먹고 있습니다.,,501,4,1,0
